2026-03-31,433.3369
2026-04-01,434.2146
2026-04-02,427.3244
2026-04-03,413.63513
2026-04-04,429.93964
2026-04-05,416.46722
2026-04-06,410.89304
2026-04-07,415.47934
2026-04-08,405.06406
2026-04-09,413.75827
2026-04-10,403.10178
2026-04-11,404.27798
2026-04-12,401.95087
2026-04-13,399.07016
2026-04-14,407.90576
2026-04-15,411.86307
2026-04-16,397.17865
2026-04-17,401.3626
2026-04-18,394.4283
2026-04-19,390.79993
2026-04-20,383.85287
2026-04-21,382.42575
2026-04-22,388.27597
2026-04-23,387.24753
2026-04-24,385.5717
2026-04-25,382.34503
2026-04-26,387.69214
2026-04-27,387.92035
2026-04-28,388.29807
2026-04-29,396.9416
2026-04-30,418.92007
2026-05-01,426.0253
2026-05-02,426.79312
2026-05-03,415.0596
2026-05-04,406.0579
2026-05-05,410.15622
2026-05-06,416.7204
2026-05-07,420.35065
2026-05-08,405.85773
2026-05-09,415.4695
2026-05-10,412.6001
2026-05-11,411.58032
2026-05-12,411.6892
2026-05-13,402.73322
2026-05-14,393.74646
2026-05-15,395.53033
2026-05-16,385.66724
2026-05-17,384.0481
2026-05-18,377.4145
2026-05-19,374.66016
2026-05-20,381.58926
2026-05-21,380.14807
2026-05-22,378.76633
2026-05-23,378.6673
2026-05-24,380.67255
2026-05-25,373.5279
2026-05-26,370.10883
2026-05-27,369.9644
2026-05-28,361.61902
2026-05-29,359.6437
2026-05-30,357.21967
2026-05-31,358.26175
2026-06-01,359.91293
2026-06-02,366.34476
2026-06-03,375.9221
2026-06-04,380.9589
2026-06-05,368.81747
2026-06-06,367.66058
2026-06-07,360.56827
2026-06-08,360.59482
2026-06-09,356.09302
2026-06-10,352.02936
2026-06-11,361.4243
2026-06-12,361.24374
2026-06-13,363.8813
2026-06-14,366.35684
2026-06-15,375.7288
2026-06-16,374.893
2026-06-17,376.16068
2026-06-18,382.33832
2026-06-19,376.56583
2026-06-20,368.98315
2026-06-21,364.1938
2026-06-22,362.39117
2026-06-23,362.3218
2026-06-24,365.79758
2026-06-25,369.69043
2026-06-26,373.0948
2026-06-27,384.75632
2026-06-28,389.70602
2026-06-29,389.82056
2026-06-30,376.14664
2026-07-01,375.5385
2026-07-02,380.4153
2026-07-03,371.12848
2026-07-04,368.5211
2026-07-05,366.29715
2026-07-06,369.968
2026-07-07,364.8578
2026-07-08,358.78873
2026-07-09,355.60165
2026-07-10,353.01837
2026-07-11,362.16632
2026-07-12,361.96976
2026-07-13,361.32758
2026-07-14,366.58847
2026-07-15,359.82416
2026-07-16,358.04172
2026-07-17,322.1266
2026-07-18,317.76093
2026-07-19,315.52277
2026-07-20,312.98593
2026-07-21,321.6461
2026-07-22,316.25992
2026-07-23,319.73215
2026-07-24,319.2496
2026-07-25,324.3371
2026-07-26,322.98035
2026-07-27,323.32748
2026-07-28,321.25034
2026-07-29,320.21533
2026-07-30,320.1287
2026-07-31,322.27927
2026-08-01,323.8284
2026-08-02,324.00534
2026-08-03,319.44446
2026-08-04,319.7253
2026-08-05,319.20847
2026-08-06,321.7493
2026-08-07,321.02457
2026-08-08,320.53226
2026-08-09,320.5935
2026-08-10,322.53888
2026-08-11,326.4589
2026-08-12,325.68796
2026-08-13,327.16125
2026-08-14,326.1952
2026-08-15,325.80515
2026-08-16,326.16617
2026-08-17,325.0171
2026-08-18,324.85428
2026-08-19,319.95737
2026-08-20,319.82672
2026-08-21,321.80164
2026-08-22,317.7302
2026-08-23,319.52597
2026-08-24,317.6137
2026-08-25,316.95895
2026-08-26,313.5702
2026-08-27,311.32584
2026-08-28,288.10272
2026-08-29,288.86868
2026-08-30,284.56143
2026-08-31,284.06488
2026-09-01,284.26035
2026-09-02,288.11572
2026-09-03,287.2722
2026-09-04,286.82874
2026-09-05,288.23752
2026-09-06,292.57355
2026-09-07,293.6023
2026-09-08,295.82132
2026-09-09,295.4051
2026-09-10,295.0081
2026-09-11,296.22552
2026-09-12,300.6238
2026-09-13,305.7142
2026-09-14,303.27155
2026-09-15,305.47894
2026-09-16,305.60843
2026-09-17,309.76953
2026-09-18,310.25607
2026-09-19,314.02856
2026-09-20,318.44995
2026-09-21,319.21225
2026-09-22,317.34268
2026-09-23,311.3278
2026-09-24,305.90402
2026-09-25,310.0127
2026-09-26,311.95425
2026-09-27,311.05963
2026-09-28,312.87085
2026-09-29,309.00388
2026-09-30,312.2604
2026-10-01,313.00974
2026-10-02,310.65997
2026-10-03,315.7239
2026-10-04,316.51285
2026-10-05,311.26718
2026-10-06,310.864
2026-10-07,309.05362
2026-10-08,306.6462
2026-10-09,310.49738
2026-10-10,308.7556
2026-10-11,308.82468
2026-10-12,307.72797
2026-10-13,305.162
2026-10-14,303.70023
2026-10-15,306.7123
2026-10-16,307.61658
2026-10-17,307.48932
2026-10-18,309.2351
2026-10-19,308.1159
2026-10-20,308.7804
2026-10-21,303.8451
2026-10-22,301.04593
2026-10-23,303.84088
2026-10-24,307.76352
2026-10-25,310.71997
2026-10-26,315.66315
2026-10-27,316.65704
2026-10-28,315.66666
2026-10-29,316.09225
2026-10-30,317.52087
2026-10-31,321.8318
2026-11-01,325.45578
2026-11-02,323.0387
2026-11-03,325.76974
2026-11-04,323.33664
2026-11-05,322.77396
2026-11-06,326.08832
2026-11-07,322.73602
2026-11-08,324.21216
2026-11-09,332.33862
2026-11-10,329.23447
2026-11-11,327.23474
2026-11-12,326.3423
2026-11-13,336.4963
2026-11-14,337.31625
2026-11-15,340.20767
2026-11-16,341.9449
2026-11-17,348.6247
2026-11-18,349.18036
2026-11-19,347.56146
2026-11-20,346.63
2026-11-21,349.03906
2026-11-22,350.1876
2026-11-23,351.53116
2026-11-24,355.17505
2026-11-25,354.87085
2026-11-26,355.67932
2026-11-27,360.80206
2026-11-28,361.91885
2026-11-29,365.9464
2026-11-30,359.39038
2026-12-01,356.85898
2026-12-02,353.14185
2026-12-03,357.21164
2026-12-04,364.0383
2026-12-05,366.9261
2026-12-06,369.37598
2026-12-07,364.11206
2026-12-08,375.2321
2026-12-09,374.02106
2026-12-10,373.3004
2026-12-11,371.7105
2026-12-12,367.85397
2026-12-13,364.92398
2026-12-14,366.65268
2026-12-15,369.12524
2026-12-16,366.5142
2026-12-17,370.14624
2026-12-18,376.21808
2026-12-19,377.53485
2026-12-20,381.3812
2026-12-21,381.0222
2026-12-22,383.19122
2026-12-23,382.2477
2026-12-24,385.30322
2026-12-25,382.53244
2026-12-26,385.06995
2026-12-27,388.22232
2026-12-28,386.75607
2026-12-29,395.66934
2026-12-30,391.5852
2026-12-31,396.46527
2027-01-01,395.4964
2027-01-02,392.12747
2027-01-03,383.67526
2027-01-04,388.278
2027-01-05,391.69275
2027-01-06,384.22803
2027-01-07,380.93875
2027-01-08,379.4032
2027-01-09,384.55096
2027-01-10,391.21057
2027-01-11,386.38046
2027-01-12,387.12955
2027-01-13,395.1244
2027-01-14,394.30478
2027-01-15,389.68057
2027-01-16,395.7722
2027-01-17,396.20236
2027-01-18,401.48254
2027-01-19,400.0303
2027-01-20,402.31207
2027-01-21,401.97693
2027-01-22,405.13882
2027-01-23,408.19385
2027-01-24,409.2477
2027-01-25,400.6456
2027-01-26,392.69577
2027-01-27,390.93304
2027-01-28,381.44818
2027-01-29,382.5582
2027-01-30,381.27112
2027-01-31,374.8282
2027-02-01,379.9216
2027-02-02,375.63507
2027-02-03,369.1604
2027-02-04,364.75662
2027-02-05,358.08664
2027-02-06,354.09543
2027-02-07,354.41827
2027-02-08,348.314
2027-02-09,356.95792
2027-02-10,354.9298
2027-02-11,349.4418
2027-02-12,353.4244
2027-02-13,350.1255
2027-02-14,348.217
2027-02-15,349.69147
2027-02-16,354.6369
2027-02-17,361.65604
2027-02-18,359.4187
2027-02-19,363.4275
2027-02-20,366.30396
2027-02-21,367.32352
2027-02-22,361.6093
2027-02-23,363.5218
2027-02-24,362.1152
2027-02-25,367.59073
2027-02-26,364.801
2027-02-27,364.23853
2027-02-28,361.2957
2027-03-01,360.5156
2027-03-02,361.39645
2027-03-03,359.98035
2027-03-04,358.698
2027-03-05,360.0644
2027-03-06,364.56445
2027-03-07,369.89084
2027-03-08,372.57074
2027-03-09,366.30045
2027-03-10,370.30603
2027-03-11,371.66934
2027-03-12,373.03345
2027-03-13,377.21378
2027-03-14,374.69067
2027-03-15,369.57275
2027-03-16,367.39194
2027-03-17,364.42773
2027-03-18,357.2511
2027-03-19,359.918
2027-03-20,360.08447
2027-03-21,355.42868
2027-03-22,358.39594
2027-03-23,360.0844
2027-03-24,352.22623
2027-03-25,346.54214
2027-03-26,347.61945
2027-03-27,346.2452
2027-03-28,346.70184
2027-03-29,352.7361
2027-03-30,353.21588
2027-03-31,351.72446
2027-04-01,355.99945
2027-04-02,360.2038
2027-04-03,358.8602
2027-04-04,361.911
2027-04-05,365.77997
2027-04-06,371.1412
2027-04-07,365.8203
2027-04-08,363.53372
2027-04-09,356.86374
2027-04-10,362.54175
2027-04-11,367.81888
2027-04-12,366.84525
2027-04-13,360.55756
2027-04-14,356.04172
2027-04-15,352.30396
2027-04-16,347.2454
2027-04-17,342.91693
2027-04-18,338.69656
2027-04-19,339.8398
2027-04-20,341.59497
2027-04-21,342.2918
2027-04-22,338.2141
2027-04-23,336.95792
2027-04-24,339.4487
2027-04-25,340.13345
2027-04-26,332.69174
2027-04-27,332.25058
2027-04-28,339.67227
2027-04-29,338.02866
2027-04-30,336.96002
2027-05-01,329.3992
2027-05-02,324.79535
2027-05-03,319.9507
2027-05-04,317.68918
2027-05-05,316.35904
2027-05-06,319.27954
2027-05-07,318.42477
2027-05-08,318.03928
2027-05-09,322.50128
2027-05-10,317.87766
2027-05-11,319.9048
2027-05-12,319.44543
2027-05-13,317.45767
2027-05-14,317.90317
2027-05-15,315.06204
2027-05-16,312.31656
2027-05-17,315.58435
2027-05-18,313.98184
2027-05-19,316.21307
2027-05-20,319.17273
2027-05-21,316.08792
2027-05-22,314.37677
2027-05-23,310.26004
2027-05-24,309.30905
2027-05-25,310.7762
2027-05-26,313.2053
2027-05-27,316.29886
2027-05-28,327.20673
2027-05-29,328.07065
2027-05-30,326.49973
2027-05-31,320.8261
2027-06-01,317.58017
2027-06-02,311.49368
2027-06-03,310.81274
2027-06-04,316.10947
2027-06-05,324.5731
2027-06-06,321.57913
2027-06-07,314.47552
2027-06-08,319.68463
2027-06-09,326.02582
2027-06-10,319.26956
2027-06-11,318.61142
2027-06-12,319.42932
2027-06-13,322.98694
2027-06-14,333.07712
2027-06-15,332.52676
2027-06-16,325.49628
2027-06-17,321.92877
2027-06-18,331.568
2027-06-19,338.43887
2027-06-20,341.42014
2027-06-21,337.58792
2027-06-22,342.2594
2027-06-23,344.5004
2027-06-24,349.6059
2027-06-25,363.6141
2027-06-26,372.71158
2027-06-27,364.8103
2027-06-28,367.23676
2027-06-29,369.30722
2027-06-30,383.07663
2027-07-01,376.3206
2027-07-02,373.32523
2027-07-03,376.71393
2027-07-04,367.56845
2027-07-05,364.91736
2027-07-06,363.3015
2027-07-07,366.78458
2027-07-08,361.81815
2027-07-09,359.42847
2027-07-10,366.73688
2027-07-11,377.13135
2027-07-12,382.3616
2027-07-13,368.20013
2027-07-14,369.9836
2027-07-15,375.92178
2027-07-16,380.51352
2027-07-17,389.13452
2027-07-18,390.15118
2027-07-19,394.69394
2027-07-20,412.34778
2027-07-21,424.37335
2027-07-22,430.98572
2027-07-23,440.24246
2027-07-24,460.7112
2027-07-25,480.73627
2027-07-26,482.403
2027-07-27,480.52417
2027-07-28,492.89597
2027-07-29,475.25906
2027-07-30,459.1726
2027-07-31,465.5339
2027-08-01,462.82217
2027-08-02,442.04913
2027-08-03,434.31458
2027-08-04,436.7554
2027-08-05,479.54208
2027-08-06,474.40796
2027-08-07,474.31296
2027-08-08,470.2809
2027-08-09,467.41702
2027-08-10,464.78705
2027-08-11,539.97546
2027-08-12,547.3981
2027-08-13,543.04456
2027-08-14,544.92285
2027-08-15,537.6066
2027-08-16,526.88715
2027-08-17,525.4967
2027-08-18,500.79822
2027-08-19,508.06076
2027-08-20,489.2332
2027-08-21,488.72302
2027-08-22,495.74603
2027-08-23,486.86847
2027-08-24,488.6051
2027-08-25,499.40356
2027-08-26,508.6141
2027-08-27,511.3824
2027-08-28,508.78397
2027-08-29,503.98782
2027-08-30,494.04175
2027-08-31,494.00766
2027-09-01,494.9895
2027-09-02,495.5729
2027-09-03,493.98557
2027-09-04,489.20242
2027-09-05,487.63016
2027-09-06,485.01508
2027-09-07,513.8517
2027-09-08,526.0366
2027-09-09,540.88556
2027-09-10,551.9876
2027-09-11,553.49554
2027-09-12,542.11926
2027-09-13,548.91974
2027-09-14,547.7777
2027-09-15,552.01855
2027-09-16,551.44696
2027-09-17,548.4031
2027-09-18,553.6623
2027-09-19,553.5087
2027-09-20,554.95276
2027-09-21,549.0814
2027-09-22,539.98126
2027-09-23,535.15796
2027-09-24,544.19226
2027-09-25,551.35205
2027-09-26,560.4562
2027-09-27,550.96893
2027-09-28,535.7036
2027-09-29,539.7501
2027-09-30,537.76825
2027-10-01,540.1129
2027-10-02,531.8154
2027-10-03,534.39703
2027-10-04,548.29193
2027-10-05,538.1638
2027-10-06,535.61194
2027-10-07,530.6621
2027-10-08,516.4841
2027-10-09,522.855
2027-10-10,528.25903
2027-10-11,517.7575
2027-10-12,525.92474
2027-10-13,516.5728
2027-10-14,507.70782
2027-10-15,499.30246
2027-10-16,504.38785
2027-10-17,495.9795
2027-10-18,499.55518
2027-10-19,504.20078
2027-10-20,504.8763
2027-10-21,502.7487
2027-10-22,504.29144
2027-10-23,500.60632
2027-10-24,509.17657
2027-10-25,506.69028
2027-10-26,504.19226
2027-10-27,505.87802
2027-10-28,513.6604
2027-10-29,518.24677
2027-10-30,523.7554
2027-10-31,512.39276
2027-11-01,518.44165
2027-11-02,527.7114
2027-11-03,523.1365
2027-11-04,519.1617
2027-11-05,514.81165
2027-11-06,516.218
2027-11-07,511.51227
2027-11-08,494.6522
2027-11-09,498.81464
2027-11-10,522.14905
2027-11-11,511.15115
2027-11-12,502.43457
2027-11-13,512.0904
2027-11-14,504.7845
2027-11-15,510.29623
2027-11-16,481.64856
2027-11-17,469.30853
2027-11-18,466.07867
2027-11-19,464.51312
2027-11-20,479.36395
2027-11-21,485.35614
2027-11-22,483.14294
2027-11-23,481.10815
2027-11-24,477.76282
2027-11-25,474.18906
2027-11-26,464.1153
2027-11-27,474.42587
2027-11-28,486.4118
2027-11-29,488.36618
2027-11-30,492.8667
2027-12-01,486.16483
2027-12-02,478.558
2027-12-03,471.74667
2027-12-04,476.0803
2027-12-05,464.8291
2027-12-06,478.78018
2027-12-07,485.55212
2027-12-08,489.62637
2027-12-09,494.46515
2027-12-10,489.6617
2027-12-11,486.6478
2027-12-12,494.44516
2027-12-13,496.2871
2027-12-14,492.68698
2027-12-15,488.19797
2027-12-16,496.2721
2027-12-17,501.77124
2027-12-18,487.13165
2027-12-19,484.66022
2027-12-20,497.86462
2027-12-21,502.8501
2027-12-22,500.64227
2027-12-23,488.6618
2027-12-24,481.81982
2027-12-25,490.8417
2027-12-26,492.81784
2027-12-27,498.1607
2027-12-28,496.4437
2027-12-29,489.0325
2027-12-30,495.4047
2027-12-31,492.14853
2028-01-01,489.88217
2028-01-02,493.83557
2028-01-03,477.95663
2028-01-04,487.95493
2028-01-05,482.08517
2028-01-06,487.81265
2028-01-07,506.43686
2028-01-08,515.40106
2028-01-09,516.0839
2028-01-10,515.1479
2028-01-11,511.08127
2028-01-12,509.23904
2028-01-13,508.72238
2028-01-14,512.4179
2028-01-15,518.4295
2028-01-16,523.82733
2028-01-17,533.7346
2028-01-18,531.3542
2028-01-19,536.66907
2028-01-20,535.91473
2028-01-21,531.1973
2028-01-22,528.4956
2028-01-23,570.7669
2028-01-24,569.15955
2028-01-25,694.0
2028-01-26,709.7478
2028-01-27,708.7654
2028-01-28,715.4222
2028-01-29,705.4736
2028-01-30,710.8253
2028-01-31,719.42346
2028-02-01,728.0061
2028-02-02,752.9036
2028-02-03,770.46185
2028-02-04,827.81146
2028-02-05,839.69165
2028-02-06,853.183
2028-02-07,846.0476
2028-02-08,891.6843
2028-02-09,786.128
2028-02-10,760.6814
2028-02-11,763.13794
2028-02-12,768.77625
2028-02-13,777.59924
2028-02-14,784.2917
2028-02-15,775.76245
2028-02-16,787.1271
2028-02-17,814.43066
2028-02-18,814.16974
2028-02-19,820.5387
2028-02-20,818.0488
2028-02-21,818.4717
2028-02-22,828.69244
2028-02-23,816.8429
2028-02-24,806.39557
2028-02-25,810.25464
2028-02-26,822.8728
2028-02-27,808.5776
2028-02-28,819.00006
2028-02-29,824.76276
2028-03-01,821.0243
2028-03-02,820.1788
2028-03-03,805.4716
2028-03-04,797.4797
2028-03-05,824.5655
2028-03-06,807.476
2028-03-07,807.8076
2028-03-08,820.53827
2028-03-09,816.43713
2028-03-10,835.14703
2028-03-11,872.1884
2028-03-12,888.5143
2028-03-13,876.2798
2028-03-14,883.9505
2028-03-15,877.08624
2028-03-16,857.12494
2028-03-17,873.3232
2028-03-18,897.26776
2028-03-19,884.9536
2028-03-20,875.7663
2028-03-21,846.48785
2028-03-22,850.4056
2028-03-23,854.6436
2028-03-24,862.35565
2028-03-25,861.68884
2028-03-26,885.04346
2028-03-27,882.3773
2028-03-28,866.63855
2028-03-29,863.6148
2028-03-30,859.2611
2028-03-31,854.0727
2028-04-01,869.5349
2028-04-02,856.2805
2028-04-03,838.72534
2028-04-04,830.5453
2028-04-05,828.84064
2028-04-06,844.961
2028-04-07,841.0665
2028-04-08,850.25134
2028-04-09,842.73004
2028-04-10,858.54724
2028-04-11,858.3067
2028-04-12,876.4006
2028-04-13,892.1857
2028-04-14,879.3978
2028-04-15,895.07166
2028-04-16,885.30414
2028-04-17,862.18365
2028-04-18,847.66394
2028-04-19,868.13196
2028-04-20,858.981
2028-04-21,858.19366
2028-04-22,839.6148
2028-04-23,858.41876
2028-04-24,853.0306
2028-04-25,853.6494
2028-04-26,835.8024
2028-04-27,849.0677
2028-04-28,845.42883
2028-04-29,854.1185
2028-04-30,875.4152
2028-05-01,907.0289
2028-05-02,910.0328
2028-05-03,877.3902
2028-05-04,876.77686
2028-05-05,870.47345
2028-05-06,873.9697
2028-05-07,886.48456
2028-05-08,903.25037
2028-05-09,910.2399
2028-05-10,924.3141
2028-05-11,929.1643
2028-05-12,953.0755
2028-05-13,979.0074
2028-05-14,934.3968
2028-05-15,946.80804
2028-05-16,970.02124
2028-05-17,986.85
2028-05-18,990.84344
2028-05-19,1012.3679
2028-05-20,998.2005
2028-05-21,952.7222
2028-05-22,979.93616
2028-05-23,987.9614
2028-05-24,981.54504
2028-05-25,984.0447
2028-05-26,1000.32056
2028-05-27,1005.4323
2028-05-28,1054.9261
2028-05-29,1054.0526
2028-05-30,1001.42395
2028-05-31,991.8394
2028-06-01,1109.634
2028-06-02,1099.7726
2028-06-03,1089.9547
2028-06-04,1099.3899
2028-06-05,1113.7015
2028-06-06,1091.1952
2028-06-07,1140.6819
2028-06-08,1152.56
2028-06-09,1173.8215
2028-06-10,1201.642
2028-06-11,1208.1407
2028-06-12,1183.5757
2028-06-13,1178.9067
2028-06-14,1150.0826
2028-06-15,1183.7786
2028-06-16,1148.3269
2028-06-17,1149.5001
2028-06-18,1141.2384
2028-06-19,1154.6058
2028-06-20,1180.9285
2028-06-21,1200.8466
2028-06-22,1211.2766
2028-06-23,1213.1129
2028-06-24,1231.5535
2028-06-25,1211.5336
2028-06-26,1227.7704
2028-06-27,1227.0951
2028-06-28,1219.7848
2028-06-29,1197.885
2028-06-30,1215.884
2028-07-01,1227.1208
2028-07-02,1228.7534
2028-07-03,1225.8463
2028-07-04,1208.7411
2028-07-05,1184.4159
2028-07-06,1212.1534
2028-07-07,1227.8191
2028-07-08,1225.1157
2028-07-09,1206.9741
2028-07-10,1178.8368
2028-07-11,1210.7776
2028-07-12,1238.7704
2028-07-13,1229.2614
2028-07-14,1239.5187
2028-07-15,1272.5648
2028-07-16,1250.9364
2028-07-17,1292.1483
2028-07-18,1276.913
2028-07-19,1282.8615
2028-07-20,1323.6012
2028-07-21,1291.3444
2028-07-22,1308.2098
2028-07-23,1277.1399
2028-07-24,1299.6559
2028-07-25,1319.561
2028-07-26,1312.412
2028-07-27,1251.2994
2028-07-28,1324.4104
2028-07-29,1371.7047
2028-07-30,1393.7765
2028-07-31,1441.432
2028-08-01,1464.9883
2028-08-02,1433.5448
2028-08-03,1363.157
2028-08-04,1350.4282
2028-08-05,1327.9092
2028-08-06,1340.1879
2028-08-07,1339.0245
2028-08-08,1337.6105
2028-08-09,1334.8765
2028-08-10,1335.6074
2028-08-11,1333.1119
2028-08-12,1353.6204
2028-08-13,1390.4808
2028-08-14,1421.873
2028-08-15,1450.283
2028-08-16,1495.8226
2028-08-17,1484.2653
2028-08-18,1490.2269
2028-08-19,1457.5503
2028-08-20,1442.807
2028-08-21,1418.311
2028-08-22,1414.7091
2028-08-23,1435.5515
2028-08-24,1434.5901
2028-08-25,1457.3188
2028-08-26,1489.9419
2028-08-27,1503.6257
2028-08-28,1482.953
2028-08-29,1448.7412
2028-08-30,1484.5582
2028-08-31,1489.1163
2028-09-01,1457.9222
2028-09-02,1413.3271
2028-09-03,1409.6956
2028-09-04,1437.8175
2028-09-05,1429.0776
2028-09-06,1419.4347
2028-09-07,1424.14
2028-09-08,1424.2383
2028-09-09,1493.0558
2028-09-10,1551.2833
2028-09-11,1560.9984
2028-09-12,1535.5518
2028-09-13,1537.2463
2028-09-14,1561.0573
2028-09-15,1584.5669
2028-09-16,1619.1627
2028-09-17,1579.5847
2028-09-18,1621.5175
2028-09-19,1571.135
2028-09-20,1513.0615
2028-09-21,1545.6044
2028-09-22,1497.9546
2028-09-23,1507.4501
2028-09-24,1529.6598
2028-09-25,1543.6621
2028-09-26,1531.792
2028-09-27,1495.8486
2028-09-28,1541.9818
2028-09-29,1506.9281
2028-09-30,1561.7755
2028-10-01,1570.5454
2028-10-02,1467.6643
2028-10-03,1441.0293
2028-10-04,1490.4108
2028-10-05,1506.8463
2028-10-06,1543.6832
2028-10-07,1584.5547
2028-10-08,1626.5259
2028-10-09,1597.7104
2028-10-10,1534.7314
2028-10-11,1527.7776
2028-10-12,1590.0802
2028-10-13,1585.8601
2028-10-14,1615.7131
2028-10-15,1577.3561
2028-10-16,1579.8616
2028-10-17,1583.7314
2028-10-18,1502.5813
2028-10-19,1537.776
2028-10-20,1546.6462
2028-10-21,1558.5995
2028-10-22,1556.483
2028-10-23,1615.2107
2028-10-24,1674.3966
2028-10-25,1663.669
2028-10-26,1704.5405
2028-10-27,1693.8763
2028-10-28,1634.8129
2028-10-29,1633.2607
2028-10-30,1710.9456
2028-10-31,1787.4034
2028-11-01,1723.4708
2028-11-02,1706.0521
2028-11-03,1660.8271
2028-11-04,1663.5425
2028-11-05,1715.0366
2028-11-06,1703.3246
2028-11-07,1714.8379
2028-11-08,1652.0271
2028-11-09,1650.4431
2028-11-10,1686.0
2028-11-11,1683.6626
2028-11-12,1780.2218
2028-11-13,1773.2692
2028-11-14,1695.4153
2028-11-15,1674.7883
2028-11-16,1618.8789
2028-11-17,1607.7948
2028-11-18,1606.8306
2028-11-19,1654.7655
2028-11-20,1703.6521
2028-11-21,1739.7479
2028-11-22,1676.3279
2028-11-23,1646.3662
2028-11-24,1600.6282
2028-11-25,1545.5176
2028-11-26,1480.471
2028-11-27,1532.0629
2028-11-28,1506.5953
2028-11-29,1536.3148
2028-11-30,1546.2142
2028-12-01,1662.4962
2028-12-02,1600.847
2028-12-03,1597.441
2028-12-04,1603.0201
2028-12-05,1614.2274
2028-12-06,1589.7556
2028-12-07,1643.2489
2028-12-08,1641.0752
2028-12-09,1683.6125
2028-12-10,1703.2205
2028-12-11,1695.9475
2028-12-12,1638.6122
2028-12-13,1571.1254
2028-12-14,1538.2876
2028-12-15,1574.1407
2028-12-16,1527.4321
2028-12-17,1525.842
2028-12-18,1546.7863
2028-12-19,1518.682
2028-12-20,1484.8104
2028-12-21,1469.6262
2028-12-22,1459.6488
2028-12-23,1513.4258
2028-12-24,1531.7128
2028-12-25,1565.6821
2028-12-26,1552.9187
2028-12-27,1536.7529
2028-12-28,1570.1288
2028-12-29,1527.0896
2028-12-30,1500.0017
2028-12-31,1441.6615
2029-01-01,1393.2904
2029-01-02,1403.8802
2029-01-03,1390.2598
2029-01-04,1458.4196
2029-01-05,1399.2008
2029-01-06,1423.4312
2029-01-07,1392.745
2029-01-08,1397.1987
2029-01-09,1381.879
2029-01-10,1360.8918
2029-01-11,1366.6594
2029-01-12,1367.8333
2029-01-13,1382.3665
2029-01-14,1387.6829
2029-01-15,1336.6719
2029-01-16,1309.8992
2029-01-17,1310.5319
2029-01-18,1287.7587
2029-01-19,1323.9874
2029-01-20,1290.2988
2029-01-21,1329.574
2029-01-22,1316.9578
2029-01-23,1308.375
2029-01-24,1263.9362
2029-01-25,1235.6487
2029-01-26,1213.493
2029-01-27,1215.9755
2029-01-28,1227.399
2029-01-29,1195.2823
2029-01-30,1196.0066
2029-01-31,1232.311
2029-02-01,1227.9452
2029-02-02,1239.244
2029-02-03,1254.0365
2029-02-04,1270.4552
2029-02-05,1310.8506
2029-02-06,1270.8882
2029-02-07,1289.1392
2029-02-08,1277.201
2029-02-09,1242.3297
2029-02-10,1275.7043
2029-02-11,1286.3865
2029-02-12,1344.199
2029-02-13,1317.4924
2029-02-14,1315.407
2029-02-15,1352.0139
2029-02-16,1367.4767
2029-02-17,1327.5449
2029-02-18,1295.8608
2029-02-19,1285.1361
2029-02-20,1279.2631
2029-02-21,1266.1156
